DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	6q23.2	6	134398929	LOC442261	LINC01010			ENSG00000236700			rs9402592-?	rs9402592	0	9402592	intron_variant	0	NR	3E-6	5.522878745280337	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	6q27	6	166763934	RPS6KA2	RPS6KA2			ENSG00000071242			rs635808-?	rs635808	0	635808	intron_variant	0	NR	1E-7	7.0	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	7q21.13	7	89431419	ZNF804B	ZNF804B - AC002383.1	ENSG00000182348	ENSG00000227863		92891	12527	rs6973392-?	rs6973392	0	6973392	intergenic_variant	1	NR	7E-6	5.154901959985743	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	8p21.1	8	27559284	PTK2B, EPHX2	EPHX2 - GULOP	ENSG00000120915	ENSG00000234770		13720	990	rs17057381-?	rs17057381	0	17057381	regulatory_region_variant	1	NR	4E-7	6.3979400086720375	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	8q21.3	8	89198871	LOC100129100	AC090578.1 - RPSAP74	ENSG00000253553	ENSG00000253621		311298	44530	rs2046315-?	rs2046315	0	2046315	intergenic_variant	1	NR	3E-6	5.522878745280337	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	8p21.3	8	20443926	LZTS1	AC023403.1 - AC022559.1	ENSG00000253164	ENSG00000253178		71157	107275	rs4922199-?	rs4922199	0	4922199	intergenic_variant	1	NR	8E-6	5.096910013008056	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	14q22.2	14	54409466	GMFB, BMP4, CGRRF1, CDKN3, CNIH	CDKN3			ENSG00000100526			rs4251631-?	rs4251631	0	4251631	intron_variant	0	NR	2E-7	6.698970004336019	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	16q23.2	16	79397956	LOC729251	RNA5SP431 - AC084064.1	ENSG00000222244	ENSG00000261472		133383	107647	rs4888966-?	rs4888966	0	4888966	intergenic_variant	1	NR	5E-6	5.301029995663981	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	18q11.2	18	27107360	CHST9	AQP4-AS1, CHST9			ENSG00000260372, ENSG00000154080			rs9961915-?	rs9961915	0	9961915	intron_variant	0	NR	5E-6	5.301029995663981	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	19p12	19	22425572	ZNF98	ZNF98, AC011516.1			ENSG00000197360, ENSG00000269796			rs10404998-?	rs10404998	0	10404998	intron_variant	0	NR	3E-6	5.522878745280337	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	20q13.33	20	63666449	RTEL1	RTEL1-TNFRSF6B, RTEL1			ENSG00000026036, ENSG00000258366			rs6011002-?	rs6011002	0	6011002	intron_variant	0	NR	3E-6	5.522878745280337	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	1q42.13	1	229150111	RHOU	LINC02814			ENSG00000236975			rs9793739-?	rs9793739	0	9793739	intron_variant	0	NR	5E-7	6.301029995663981	(Comparatively Older)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	7p21.1	7	20752375	ABCB5	ABCB5			ENSG00000004846			rs2108258-?	rs2108258	0	2108258	intron_variant	0	NR	2E-6	5.698970004336019	(Comparatively Older)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	7q21.13	7	91286039	LOC644727, FZD1, HOXA10	FZD1 - AC079760.2	ENSG00000157240	ENSG00000243144		14713	25329	rs2888830-?	rs2888830	0	2888830	regulatory_region_variant	1	NR	7E-6	5.154901959985743	(Comparatively Older)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	12q21.31	12	80943679	LIN7A	ACSS3			ENSG00000111058			rs1163656-?	rs1163656	0	1163656	intron_variant	0	NR	9E-6	5.045757490560675	(Comparatively Older)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	14q22.2	14	54409466	GMFB, BMP4, CGRRF1, CDKN3, CNIH	CDKN3			ENSG00000100526			rs4251631-?	rs4251631	0	4251631	intron_variant	0	NR	2E-6	5.698970004336019				Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	14q22.2	14	54185761	ATP5C2	ATP5F1CP1 - CDKN3	ENSG00000224004	ENSG00000100526		193766	211088	rs1953743-?	rs1953743	0	1953743	intergenic_variant	1	NR	2E-6	5.698970004336019	(Comparatively younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	18p11.21	18	11282320	C18orf58	PIEZO2 - AP005139.1	ENSG00000154864	ENSG00000263682		133558	43950	rs7243066-?	rs7243066	0	7243066	intergenic_variant	1	NR	9E-6	5.045757490560675	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	19p12	19	22372052	LOC342994	RPL34P34 - ZNF98	ENSG00000236312	ENSG00000197360		3100	18967	rs1865075-?	rs1865075	0	1865075	intergenic_variant	1	NR	6E-6	5.221848749616356	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	21q21.3	21	29116979	C21orf7	MAP3K7CL			ENSG00000156265			rs2832191-?	rs2832191	0	2832191	intron_variant	0	NR	5E-6	5.301029995663981	(Comparatively Younger)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	4q13.3	4	72551807	ADAMTS3	ADAMTS3			ENSG00000156140			rs1383934-?	rs1383934	0	1383934	intron_variant	0	NR	2E-6	5.698970004336019	(Comparatively Older)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	10p14	10	10031581	LOC644495	LINC02663 - LINC02670	ENSG00000228636	ENSG00000224788		153521	27141	rs10905651-?	rs10905651	0	10905651	intergenic_variant	1	NR	8E-6	5.096910013008056	(Comparatively Older)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	17q25.3	17	81715021	SLC25A10	SLC25A10, AC139530.2			ENSG00000183048, ENSG00000262660			rs3204270-?	rs3204270	0	3204270	synonymous_variant	0	NR	5E-6	5.301029995663981	(Comparatively Older)			Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2013-02-26	23259602	Wang X	2012-12-21	BMC Oral Health	www.ncbi.nlm.nih.gov/pubmed/23259602	Genome-wide association scan of dental caries in the permanent dentition.	Dental caries	1,483 European ancestry comparatively younger individuals, 5,960 European ancestry comparatively older individuals	NA	7q21.13	7	91286039	LOC644727, FZD1, HOXA10	FZD1 - AC079760.2	ENSG00000157240	ENSG00000243144		14713	25329	rs2888830-?	rs2888830	0	2888830	regulatory_region_variant	1	NR	4E-6	5.3979400086720375				Affymetrix, Illumina [~ 1400000] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST001786	Genome-wide genotyping array
2018-09-20	29931343	Haworth S	2018-06-20	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29931343	Consortium genome-wide meta-analysis for childhood dental caries traits.	Childhood dental caries in primary teeth	6,922 European ancestry cases, 10,115 European ancestry controls, 7,530 cases, 11,473 controls	NA	2p25.3	2	3686354	ALLC	ALLC			ENSG00000151360			rs1594318-G	rs1594318	0	1594318	intron_variant	0	0.4	4E-8	7.3979400086720375	(EA)	1.1792454	[NR]	Affymetrix, Illumina [at least 8640819] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST006312	Genome-wide genotyping array
2018-09-20	29931343	Haworth S	2018-06-20	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29931343	Consortium genome-wide meta-analysis for childhood dental caries traits.	Childhood dental caries in primary teeth	6,922 European ancestry cases, 10,115 European ancestry controls, 7,530 cases, 11,473 controls	NA	2p25.3	2	3686354	ALLC	ALLC			ENSG00000151360			rs1594318-G	rs1594318	0	1594318	intron_variant	0	0.4	4E-7	6.3979400086720375		1.1520737	[NR]	Affymetrix, Illumina [at least 8640819] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST006312	Genome-wide genotyping array
2018-09-20	29931343	Haworth S	2018-06-20	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29931343	Consortium genome-wide meta-analysis for childhood dental caries traits.	Childhood dental caries in permanent teeth	5,875 cases, 7,478 controls	NA	6p24.2	6	11241555	NEDD9	NEDD9, AL139807.1			ENSG00000111859, ENSG00000247925			rs7738851-A	rs7738851	0	7738851	intron_variant	0	0.85	2E-8	7.698970004336019		1.28	[NR]	Affymetrix, Illumina [8734121] (imputed)	N	dental caries	http://www.ebi.ac.uk/efo/EFO_0003819	GCST006311	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	15q24.1	15	73060834	NEO1	NEO1			ENSG00000067141			rs6495046-C	rs6495046	0	6495046	intron_variant	0	0.36	3E-10	9.522878745280337		0.017	[0.012-0.022] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	20p12.3	20	7673726	HAO1	RN7SL547P - AL031679.1	ENSG00000240584	ENSG00000215586		39875	158072	rs4816017-A	rs4816017	0	4816017	intergenic_variant	1	0.29	7E-9	8.154901959985743		0.017	[0.011-0.023] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA				RBM5							chr3:50135699-?	chr3:50135699	0			1	0.48	5E-12	11.301029995663981		0.018	[0.013-0.023] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	5q21.3	5	107747786	EFNA5	RN7SL782P - RN7SKP122	ENSG00000239708	ENSG00000251732		12720	62843	rs1352724-A	rs1352724	0	1352724	intergenic_variant	1	0.22	4E-8	7.3979400086720375		0.018	[0.012-0.024] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	9p21.3	9	22542286	DMRTA1	DMRTA1 - LINC01239	ENSG00000176399	ENSG00000234840		86546	103914	rs10811723-A	rs10811723	0	10811723	intergenic_variant	1	0.3	3E-11	10.522878745280337		0.019	[0.013-0.025] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	1q32.2	1	210130974	SYT14	SYT14			ENSG00000143469			rs2046850-T	rs2046850	0	2046850	intron_variant	0	0.19	2E-8	7.698970004336019		0.019	[0.013-0.025] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	19q13.33	19	48717066	MAMSTR	MAMSTR			ENSG00000176909			rs11672900-A	rs11672900	0	11672900	intron_variant	0	0.47	5E-14	13.301029995663981		0.02	[0.015-0.025] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	22q13.31	22	45331684	FAM118A	FAM118A			ENSG00000100376			rs1569414-T	rs1569414	0	1569414	intron_variant	0	0.73	1E-11	11.0		0.02	[0.014-0.026] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	1q22	1	155183132	KRTCAP2	AL713999.1, TRIM46			ENSG00000273088, ENSG00000163462			rs4971099-A	rs4971099	0	4971099	intron_variant	0	0.55	7E-15	14.154901959985743		0.021	[0.016-0.026] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	9q21.2	9	76731288	PRUNE2	PCA3, PRUNE2			ENSG00000225937, ENSG00000106772			rs7852129-A	rs7852129	0	7852129	intron_variant	0	0.89	8E-11	10.096910013008056		0.025	[0.018-0.032] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	16q24.1	16	86677054	FOXL1	AC009154.1 - AC009154.2	ENSG00000261161	ENSG00000274478		8131	21064	rs10048146-A	rs10048146	0	10048146	regulatory_region_variant	1	0.81	5E-14	13.301029995663981		0.026	[0.019-0.033] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
2019-08-01	31235808	Shungin D	2019-06-24	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31235808	Genome-wide analysis of dental caries and periodontitis combining clinical and self-reported data.	Number of decayed, missing and filled tooth surfaces or use of dentures	14,976 European ancestry individuals with decayed, missing or filled tooth surface measurement, 11,816 Hispanic/Latino individuals with decayed, missing or filled tooth surface measurement, 77,714 European ancestry dentures cases, 383,317 European ancestry controls	NA	15q22.2	15	63347217	CA12	CA12			ENSG00000074410			rs72748935-T	rs72748935	0	72748935	intron_variant	0	0.46	1E-26	26.0		0.028	[0.023-0.033] unit decrease	Affymetrix, Illumina [~ 8900000] (imputed)	N	dental caries, dentures	http://www.ebi.ac.uk/efo/EFO_0003819, http://www.ebi.ac.uk/efo/EFO_0010078	GCST008295	Genome-wide genotyping array
